model,scenario,index,region,year,value,units
UKESM,G6-1.5K-SAI,TXn,Eurasia_high,2063,-13.437753020251293,degC
UKESM,G6-1.5K-SAI,TXn,Northern_Europe,2063,-15.369270715419319,degC
UKESM,G6-1.5K-SAI,TXn,NH_midlat,2064,-4.2273974498732505,degC
UKESM,G6-1.5K-SAI,TXn,Euro_Atlantic,2064,-6.47929988560533,degC
UKESM,G6-1.5K-SAI,TXn,Mediterranean,2064,-1.2822997855388603,degC
UKESM,G6-1.5K-SAI,TXn,Eurasia_high,2064,-13.303055008765913,degC
UKESM,G6-1.5K-SAI,TXn,Northern_Europe,2064,-15.360524324998998,degC
UKESM,G6-1.5K-SAI,TXn,NH_midlat,2065,-3.7599525843429706,degC
UKESM,G6-1.5K-SAI,TXn,Euro_Atlantic,2065,-6.080840631511907,degC
UKESM,G6-1.5K-SAI,TXn,Mediterranean,2065,-1.31362222976784,degC
UKESM,G6-1.5K-SAI,TXn,Eurasia_high,2065,-13.187254955545772,degC
UKESM,G6-1.5K-SAI,TXn,Northern_Europe,2065,-15.525065814550482,degC
UKESM,G6-1.5K-SAI,TXn,NH_midlat,2066,-3.9337382583436464,degC
UKESM,G6-1.5K-SAI,TXn,Euro_Atlantic,2066,-6.279834295376012,degC
UKESM,G6-1.5K-SAI,TXn,Mediterranean,2066,-1.251962269334207,degC
UKESM,G6-1.5K-SAI,TXn,Eurasia_high,2066,-13.420303252959274,degC
UKESM,G6-1.5K-SAI,TXn,Northern_Europe,2066,-14.990964867056322,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2060,37.65262789227768,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2060,35.49328890191649,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2060,40.55389660639414,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2060,26.04323863125756,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2060,26.92119073017882,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2061,37.238205188788676,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2061,35.0703714487164,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2061,39.92723334521981,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2061,25.11336705671422,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2061,25.578549069316946,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2062,37.34308762882781,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2062,34.951843815750294,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2062,41.25757556249174,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2062,27.571800986403247,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2062,25.10363302279408,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2063,36.58804022297649,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2063,34.26358857971353,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2063,39.73346183363293,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2063,25.189329314498885,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2063,25.644417018574817,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2064,36.77333603997509,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2064,34.7841981361941,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2064,39.697442370725476,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2064,25.341965967367045,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2064,24.769603919304835,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2065,37.27432751820506,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2065,35.03315936742765,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2065,40.54053892459115,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2065,25.44325291612847,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2065,24.395992726674585,degC
UKESM,G6-1.5K-SAI,TNx,NH_midlat,2066,36.75859723887096,degC
UKESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2066,34.57443191336567,degC
UKESM,G6-1.5K-SAI,TNx,Mediterranean,2066,40.28615863447864,degC
UKESM,G6-1.5K-SAI,TNx,Eurasia_high,2066,25.3297380391573,degC
UKESM,G6-1.5K-SAI,TNx,Northern_Europe,2066,25.37576065657312,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2060,-10.673829181792636,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2060,-12.917918912807826,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2060,-8.009473288928126,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2060,-20.39276744798723,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2060,-21.813121562227813,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2061,-10.80699197833453,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2061,-13.024216960779235,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2061,-8.229878274702065,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2061,-20.366784551137922,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2061,-20.716617186218443,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2062,-11.065717330341371,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2062,-13.803764473609686,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2062,-8.2617181755101,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2062,-21.588118970087866,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2062,-23.006354979398573,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2063,-11.340032068136406,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2063,-13.701112269929398,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2063,-8.70677544285177,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2063,-20.17670473238714,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2063,-22.385604206738815,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2064,-11.280925833938984,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2064,-13.37826853079342,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2064,-8.186508081651453,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2064,-20.3560425402947,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2064,-21.779342887000624,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2065,-10.829797642057123,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2065,-13.110932085618073,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2065,-8.612970666903284,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2065,-19.94761870007654,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2065,-22.19255542805929,degC
UKESM,G6-1.5K-SAI,TNn,NH_midlat,2066,-11.011903476075986,degC
UKESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2066,-13.310196254820605,degC
UKESM,G6-1.5K-SAI,TNn,Mediterranean,2066,-8.39476818476064,degC
UKESM,G6-1.5K-SAI,TNn,Eurasia_high,2066,-20.741905240264984,degC
UKESM,G6-1.5K-SAI,TNn,Northern_Europe,2066,-21.62545177535807,degC
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2060,24.832743089855207,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2060,24.164082178431272,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2060,22.314238944065956,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2060,26.3740807132538,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2060,24.468076100417747,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2061,24.62512005423421,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2061,24.120386242313756,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2061,22.185995689668328,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2061,22.89740533342832,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2061,28.4288696548451,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2062,22.812457400441815,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2062,23.4055362476814,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2062,20.797360202177597,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2062,20.180557094592128,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2062,23.91295872001504,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2063,23.863011774305168,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2063,23.941048856705855,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2063,18.631469177977408,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2063,24.579720512474502,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2063,26.20906171862235,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2064,24.928329552325152,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2064,25.60655984881296,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2064,23.192128048680296,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2064,19.091443424333317,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2064,30.68813504646611,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2065,23.97889351005919,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2065,23.960586299521296,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2065,22.888117327812616,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2065,22.132613208945564,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2065,25.591556221716917,mm
UKESM,G6-1.5K-SAI,Rx1day,NH_midlat,2066,24.73119737814826,mm
UKESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2066,24.891595020977565,mm
UKESM,G6-1.5K-SAI,Rx1day,Mediterranean,2066,25.554213526168407,mm
UKESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2066,25.632847760409014,mm
UKESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2066,28.02789319677835,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2060,43.127646439111054,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2060,41.526143382582866,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2060,39.231215780776125,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2060,49.33249589787986,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2060,37.867839593256555,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2061,42.178013100190874,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2061,41.377497507154466,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2061,37.7679835571571,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2061,37.73671576936785,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2061,50.20196011071321,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2062,39.56988937907092,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2062,40.754720984584786,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2062,34.93774511088581,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2062,37.64585906434033,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2062,51.30444668416642,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2063,40.55311768909119,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2063,39.65406293908504,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2063,32.6260014381555,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2063,42.423217484638684,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2063,39.658596347537326,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2064,40.82620777112639,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2064,40.35589233299521,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2064,35.52192489455707,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2064,36.01224196746664,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2064,45.07270614182564,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2065,40.47219635813093,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2065,40.257529570072826,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2065,34.029255285381254,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2065,34.52372373756525,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2065,44.438873858496486,mm
UKESM,G6-1.5K-SAI,Rx5day,NH_midlat,2066,43.230137280398175,mm
UKESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2066,44.449387063037875,mm
UKESM,G6-1.5K-SAI,Rx5day,Mediterranean,2066,47.91703292313625,mm
UKESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2066,38.86617684017692,mm
UKESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2066,46.34977136468696,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2060,609.4145787993276,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2060,598.1411322259942,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2060,577.9274119267338,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2060,650.9904425706309,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2060,641.2347326023113,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2061,615.545275336375,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2061,620.9743048188056,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2061,603.286168882205,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2061,581.7021278361239,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2061,713.5345907506301,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2062,604.5400124913036,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2062,607.1247608767703,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2062,554.0536939031085,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2062,638.0396125407589,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2062,666.3780832870166,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2063,607.007013677675,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2063,604.1589821743361,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2063,491.9411264800232,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2063,635.3663587610629,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2063,627.2232478333153,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2064,600.8772307982499,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2064,614.163864398587,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2064,577.0134348666894,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2064,594.4633588823464,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2064,695.4971453260115,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2065,594.8662211355334,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2065,599.1684241277476,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2065,563.7940044197777,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2065,540.6564206232066,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2065,635.5636301830568,mm
UKESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2066,610.55479052635,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2066,617.6414093480682,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2066,602.7181135730632,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2066,573.5840769814863,mm
UKESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2066,660.34573841557,mm
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2060,5.53792981793319,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2060,5.45207372364669,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2060,5.19265066081058,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2060,5.730038389196273,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2060,5.79221332257315,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2061,5.50846909120351,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2061,5.534347816749098,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2061,5.300476641786166,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2061,5.486186859691992,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2061,6.09390610826471,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2062,5.422980489314199,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2062,5.4753230096269565,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2062,5.156763659520545,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2062,5.69058697872654,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2062,5.860397240590194,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2063,5.552686161523913,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2063,5.487284476863142,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2063,4.936039006339614,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2063,5.536920201533082,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2063,5.583083878855353,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2064,5.489981822103665,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2064,5.559078867725952,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2064,5.3284114646546055,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2064,5.656519296777323,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2064,6.22260247428126,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2065,5.49715177852136,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2065,5.494815212044262,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2065,5.060138857621528,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2065,5.400110866784749,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2065,5.764194652966133,mm/day
UKESM,G6-1.5K-SAI,SDII,NH_midlat,2066,5.485548127166547,mm/day
UKESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2066,5.538249882372813,mm/day
UKESM,G6-1.5K-SAI,SDII,Mediterranean,2066,5.405096824280503,mm/day
UKESM,G6-1.5K-SAI,SDII,Eurasia_high,2066,5.172097469685182,mm/day
UKESM,G6-1.5K-SAI,SDII,Northern_Europe,2066,5.914600763807266,mm/day
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2060,12.688640553196974,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2060,12.569684660063125,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2060,12.55641094172337,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2060,14.988852212061639,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2060,12.91122225350402,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2061,12.24239580075714,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2061,12.175445255487837,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2061,11.457437768376435,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2061,15.346451540705088,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2061,11.65339342697983,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2062,11.847159983723763,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2062,11.873425297530432,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2062,11.45435475998507,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2062,14.51975071533536,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2062,11.855156834006918,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2063,12.510957806307118,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2063,12.380811971277316,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2063,12.867879552584162,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2063,15.012741805362884,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2063,11.891261227193409,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2064,12.102156386518358,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2064,12.061954783181944,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2064,12.462003789005616,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2064,15.806784274053848,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2064,12.088773348143897,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2065,12.32734384527148,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2065,12.34235385418279,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2065,12.734642904284927,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2065,14.713285206508454,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2065,11.61622571972745,%
UKESM,G6-1.5K-SAI,TX90p,NH_midlat,2066,12.07845789026166,%
UKESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2066,12.251546616605863,%
UKESM,G6-1.5K-SAI,TX90p,Mediterranean,2066,12.668483513953465,%
UKESM,G6-1.5K-SAI,TX90p,Eurasia_high,2066,13.316343973968822,%
UKESM,G6-1.5K-SAI,TX90p,Northern_Europe,2066,11.433577378866445,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2060,11.947648930519243,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2060,11.979197168830586,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2060,10.669933153682074,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2060,8.845967033755137,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2060,13.368906419722423,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2061,11.862347950104018,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2061,12.110022371742584,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2061,12.574492207503033,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2061,9.120736792177482,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2061,12.144524432185309,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2062,12.196655942411127,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2062,12.284667840604524,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2062,12.795970361836952,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2062,9.945046067444514,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2062,12.38398679042384,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2063,11.919019571038564,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2063,11.921215791677598,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2063,11.79273756522219,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2063,9.260911463864522,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2063,12.511946915891333,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2064,12.2066301001825,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2064,12.330838073752583,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2064,12.918624787051787,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2064,9.561165405494707,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2064,12.327172900572862,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2065,11.854072153609225,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2065,11.97357839704886,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2065,12.709062397708122,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2065,9.423382092620532,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2065,11.453223879356484,%
UKESM,G6-1.5K-SAI,TX10p,NH_midlat,2066,12.025483756971253,%
UKESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2066,11.918699855899675,%
UKESM,G6-1.5K-SAI,TX10p,Mediterranean,2066,11.978468914474556,%
UKESM,G6-1.5K-SAI,TX10p,Eurasia_high,2066,9.644792031556825,%
UKESM,G6-1.5K-SAI,TX10p,Northern_Europe,2066,12.10788828678343,%
UKESM,G6-1.5K-SAI,TN90p,NH_midlat,2060,12.489811375635833,%
UKESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2060,12.48451036849362,%
UKESM,G6-1.5K-SAI,TN90p,Mediterranean,2060,12.316851693607564,%
UKESM,G6-1.5K-SAI,TN90p,Eurasia_high,2060,15.455562254330134,%
UKESM,G6-1.5K-SAI,TN90p,Northern_Europe,2060,13.112986104099221,%
UKESM,G6-1.5K-SAI,TN90p,NH_midlat,2061,12.172353606193127,%
UKESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2061,12.218524572729992,%
UKESM,G6-1.5K-SAI,TN90p,Mediterranean,2061,11.42744073760652,%
UKESM,G6-1.5K-SAI,TN90p,Eurasia_high,2061,15.921475239370208,%
UKESM,G6-1.5K-SAI,TN90p,Northern_Europe,2061,12.018690108701836,%
UKESM,G6-1.5K-SAI,TN90p,NH_midlat,2062,12.018230671428544,%
UKESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2062,12.042386703485827,%
UKESM,G6-1.5K-SAI,TN90p,Mediterranean,2062,11.967886691390156,%
UKESM,G6-1.5K-SAI,TN90p,Eurasia_high,2062,14.466391277041557,%
UKESM,G6-1.5K-SAI,TN90p,Northern_Europe,2062,11.708081514846791,%
UKESM,G6-1.5K-SAI,TN90p,NH_midlat,2063,12.483981250605861,%
UKESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2063,12.244320950921937,%
UKESM,G6-1.5K-SAI,TN90p,Mediterranean,2063,12.533912979752825,%
